aae_from_sae,sentiment
"#left handed people I can’t stand when folks say, 'Aww, you can’t do this ‘cause you a lefty?' Like, what the heck? Shut up, it don’t matter. I love bein’ left-handed.",Negative
@FearlessFigure LOL I keep mine on my dresser. You see lavender the new pink?,Positive
"I got the best boyfriend in the world. Even though we argue and fight, I love him.",Positive
Parents need to watch how they talk to me 'cause I ain't afraid to confront 'em.,Negative
"Jeezy and Trey Songz - Tonight my mama's new favorite song! I'm crackin' up, she really into it!",Positive
"It's official, I'm in a relationship. I been talkin' to this boy since last year, and now we together. I like how it feel.",Positive
"If you can't accept my past, then you can just pass me by and keep it movin', plain and simple.",Negative
"If you give me 15 minutes, I'll make you feel like a man tonight.",Positive
"Bae, I breathe you in, ain't never leavin' you. Life ain't the same without you. <3",Positive
"Lol, I wasn't gon' cuss you out if I ain't feelin' you. I wasn't gon' write back!",Neutral
"Every school I went to, I was that dude... every girl that know me know I'm that dude.",Positive
I hate when I catch somebody starin' at me and they look away like they ain't never been lookin' at me. Lmao.,Negative
"I ain't seen, kissed, hugged, or been loved by nobody since last year. Lol, it's been a minute, huh?",Negative
"LOL, keep her on her knees, but you ain't God and she ain't prayin'. #Amen",Neutral
"Hit me up only when you tryna talk freaky, but we can maybe have a lil' basic convo.",Neutral
"I don't care 'bout your feelings. You ain't learned all this time, you ain't never gon' learn, and I don't feel bad for what I'm 'bout to say.",Negative
"School hurry up 'cause Temeria and you and her English class all these years, you would think she know better by now. #DamnFriend",Negative
"When I get my new whip, we can all chill and I'll bring y'all some pizza.",Positive
My pops 'bout to get my sis and me some hot and lemon pepper wings.,Positive
"@kaebabe_ chill, it ain't even that serious. He was just playin', and I called you for a whole different reason.",Neutral
@____BOSSSS I made a tweet sayin' #Crewthang and Jam commented talkin' 'bout 'sluts.' It ain't even that serious.,Negative
"Hmm, how I'm bein' shady? You the shady one for real, if we keepin' it real, laugh out loud.",Negative
"Stop playin', I ain't just moved on. I just gave you some time to think 'bout some things, laugh out loud, 'cause you was trippin'.",Neutral
"That situation done, ya feel me? Me and my crew comin' through, and we ain't losin', haha.",Positive
"I always tell Kellie to stop messin' with them fake folks. You know who your real ones is. How long I been knowin' you, fam?",Positive
"I ain't worried 'bout nobody else, as long as my people love me.",Positive
"I am, but I was askin' what else we got to do besides that?",Neutral
This person been on probation for a minute... I don't even know when!,Negative
"@taeflawless, you needa be feedin' me some good food, you the one who can cook, lol.",Positive
Ain't no way we teamin' up if I ain't been with you when I was broke.,Negative
"Since we was young, we been the ones at the top.",Positive
"@RealSkipBayless, it woulda been the same result. #UMADBRO, don’t make me call @stephenasmith on you, lol.",Neutral
"@Suziie_H, that ain't what you said the first time, so don’t try to make it seem like I’m crazy. You told me I was lyin' 'cause I told him.",Negative
"I'm 'bout to get off work, so I can hop in the shower and catch up on Love and Hip Hop!",Positive
@FemaleKobe___ you the best speller out here. You always be askin' me how to spell in school... #fse,Positive
"Lmao, nah fam, I thought that too, then I watched this movie, and now I'm Dr. Phil 'cause my partner said I'm Juwan.",Neutral
"First thing a dude gon' say when he tryna get it in is, ""If you love me, you'll do it..."" #Fact",Negative
"Y'all better go to sleep, and she just said the funniest thing ever: ""Stop stalkin' me!"" Lmao, alright..! Toni :)",Positive
"Man, I feel real bad, Joe. We been through a lot together, and folks actin' like I'm turnin' my back on 'em. #AintLikeThat",Negative
"But I let all that go! I swear! So if you got a problem with me, holla at me. I ain't got time for no undercover beef.",Positive
"Lol, I was thinkin' 'bout blockin' a few folks, but nah, they just gon' be on their friends' pages lookin' for me, laughin' at my life.",Neutral
Most folks just talkin' and ain't gon' fight unless their friends hypin' 'em up. What the heck?,Negative
Just 'cause you beat that girl don't mean you can beat every girl. I'm just sayin'.,Negative
"Some folks ain't in my life no more, and some new ones came in. I'm good with the few that's here.",Positive
"My stepdad cleanin' a rabbit, and it smellin' like a whole mess in this house. My mom 'bout to clown, laughin' out loud.",Negative
"Scrub? I don't need 'em! My boyfriend ain't no scrub; he always there for me and mine! He got it, and I do too! Ugh.",Positive
"Lord, I ain't gon' be gone for a minute before I get some more micro braids, Lord.",Neutral
"'Cause my sources be proofin' things, most folks just hate and don't wanna see you happy.",Negative
"I ain't mean, but I ain't really friendly neither. Everybody wanna be friends, but not me.",Neutral
"Lol, yeah, I'm just glad I'm the only one who had to see that side of you.",Positive
That really messed me up for a minute. It changed how I see things as a man and how I deal with women.,Negative
"I'm so sleepy today, I can't even keep my eyes open long enough to type this.",Negative
"Don't give up, D. This ain't over yet. Y'all know Joe got one more mistake in him.",Positive
"Even as a fan, I gotta admit the Ravens got a lotta emotional stuff goin' on right now.",Neutral
Shout out to the man upstairs for lettin' me see another day... I know I'm truly blessed.,Positive
"What a foolish person, and even worse, he used folks the way he did. He couldn't stop lovin' the camera all year; he in love with the fame, not the game!",Negative
"I better get all my stuff I paid for back in one piece! If folks' stuff ain't there, Sony gon' hear from a lotta mad people.",Negative
Tony Gonzalez a future Hall of Famer and the greatest tight end in NFL history. It's sad to see him leave without a championship ring.,Negative
I need to cop some more clothes on PlayStation Home; I done spent 'bout $80 on threads so far.,Neutral
"She cool, fine, and funny, but ain't no way I can be with a woman taller than me.",Negative
I just laughed it off and kept it movin'. I wanted to let out my frustration on that rude person.,Negative
I'ma keep droppin' hints to her that I wanna be more than just friends.,Positive
"I really can't stand teachers who think after bein' in class for hours, you gon' go home and do homework right away.",Negative
"I was askin' a whole lotta questions, but I had to so I could stay woke.",Positive
"That's so me; I can see this stuff before it go down! Man, forget Raven, I can see things too, and when I'm right, I feel real good!",Positive
I ain't mean to give her that vibe. I just wanted her to know I wanna be with her.,Neutral
"On a scale of 1 to 10, she probably like me at a 7, and I'm tryna push it to an 8 by Friday night. Tomorrow's a big day for me.",Positive
"@iamReeshard, I signed a petition 'bout Shawty Lo last week! This era and show is just ridiculous!",Negative
"I'm detoxin'... I ain't tryin' to hear no recaps or analysis, nothin'! I drowned my sorrows in a bottle of liquor... @iamReeshard @intuitivefish",Negative
"A thief ain't never gon' have nothin'; them the folks I keep outta my circle. Good day, everybody!",Negative
"@MsEricaDixon I'm 'bout to get a mani and pedi, chill, and spend time with my kids all weekend long, lol!",Positive
@JuiceFair_Esq @ablejah You right! I did lie! The Falcons ain't makin' it to the NFC Championship game. Not if the Seahawks playin' like this!,Negative
"@ablejah @JuiceFair_Esq Only if they lose by 3. If they win by 7, then it’s all 'bout his guts. Better to do it early in the game than late.",Neutral
"I got both my middle fingers up to the world right now. Well played, @lancearmstrong, well played.",Negative
That sideline security guard probably hurt after that clean hit. Somebody 'bout to get them disability benefits soon!,Negative
"Ayo @nflcommish, how come Brady get fined for almost kickin' a hole through Reed? He ain't have no problem gettin' Suh, huh? @JuiceFair_Esq",Negative
"Technology the ultimate #Gemini: it be so simple yet complex. Every time you think you got it figured out, there's always more to learn. #random",Neutral
The news just said they seized 7 tons of weed in Arizona... how much of that weed y'all think gon' actually get booked?,Neutral
"He talkin' 'bout how she gotta be a cover-up, wonderin' why he with her. I was laughin' so hard.",Positive
"Beef ain't never gon' be resolved through talk. You go underground if we fall out. We work hard and we play hard; in other words, we don't call no fouls.",Negative
"Layin' down, kickin' back, textin' a few classmates in the mornin', so I'm off this. Goodnight, fam.",Neutral
"The situation seem like it was meant to be. Until the money came, I thought we was a perfect team.",Negative
Smokin' blunts with white boys during the week and comin' home to my family on the weekend.,Neutral
"I ain't gon' lie, I get mad when I ain't gettin' your attention for a minute.",Negative
"Yeah, for real, Rich Homie got the streets lit right now... Don’t sleep on it.",Positive
I almost wrecked my ride lookin' at this shorty... and I ain't even sure if it was a shorty. I need to chill on this thing for plus-sized women.,Negative
