aae_from_sae,sentiment
"I ain't decided 'bout Machine Gun Kelly's music yet, but I really respect what he doin'. Blame it on dat Cleveland in me.",Positive
"Ain't no need to say, a trip to da bathtub an' heavy shampooiin' on da agenda now.",Neutral
"Nah, bruh... Imma report 'im. He too young an' Instagram be gettin' too real, haha.",Positive
"Gucci really sold crack, killed a person, pushed a girl outta a movin' car, an' got an ice cream cone on his face...",Negative
"Dis my first pair a' Sanuk sandals, an' my feet be lovin' 'em! Big ups to my bro an' sis-in-law.",Positive
"I really ain't feelin' like bein' bothered by random folks today. Lemme see if my homie here, I def need a cig.",Negative
"Jessica was right.... :/ I just wish she could see it, maybe one day *shrugs*",Neutral
I thought I was out fo' da night 'til dat phone started vibrating. Haha.,Positive
"I'd love ta see you perform 'fore you retire. When you comin' to da DMV (District of Columbia, Maryland, Virginia) area?",Positive
"Same thang, tryna stay outta trouble at school... Still hustlin' all night an' day.",Neutral
"I know dey don't want no problems, but if dey want dem problems, we gon' go crazy.",Negative
We got gummy worms filled wit' vodka on dis end... eatin' candy an' fadin' out!,Positive
"If ya wanna see me naked, jus' ask. Don' come up behind me when I'm 'bout ta get in da shower, Grandma!",Negative
"I dunno why I'm listenin' to (Tyrese - On Top of Me) 'cause I ain't an' in no way, shape or form interested in sex! It's trouble, a no-no.",Negative
"Somebody gotta save dem women! Over here, I'm like somebody gotta put a stop to it an' stop lettin' dem women continue on dis way!",Negative
"When a famous person get pregnant, it's all glitz an' glamour. But when a regular person get pregnant, all hell break loose!",Neutral
"Shakin' my head... Boy, yo' ego bigger dan yo' brain, dat's why yo' ass don' know much.",Negative
"Dem folks out dere ain't no good, try yo' luck an' see what happens.",Negative
Imma be doin' a meet an' greet tamorra mornin' fo' anyone who wanna come out an' talk to me 'bout whateva'. Ya gon' hafta find me tho'.,Positive
I don' get upset 'bout nothin' no mo'. Everythin' be so funny to me now.,Positive
Dey tryna make it to da top but dey be constantlly hatin' on da bottom! Dey ain't gon' get far.,Negative
"Nah, I ain't gon' fight ova' somethin' like dis an' fo' Keiland.",Neutral
"I ain't got no breasts an' nah, I'm talkin' 'bout when you was beatin' yo' meat in the bathroom.",Negative
"If somethin' happens an' I don't wake up tomorra', I want you to know I love you. Shut yo' mouth.",Positive
"I could tell Darion all my feelin's, but he only care when he feel like carin'.",Negative
"I took a vacay from school, so don't worry 'bout my future. I know what I gotta do an' what I need to do. Back off me an' how I live! Thanks.",Neutral
"I hate how folks be cool one day an' miss you an' all dat, den dey wanna flip it an' try to get at you an' get mad.",Negative
"Dat be frustratin' when I lay down an' one a' my eyes start waterin'. It's usually my lef' eye, not both eyes. Dat's a odd thang.",Neutral
"It be interestin' how feelin's can change so quick. I liked you so much a week ago, but what happened? I should be mo' adaptable like a Gemini.",Negative
I'ma 'bout to go halfsies on a bag a' weed an' roll a joint wit' my boy George!,Positive
"Da 4 closest female friends in my life be @Its_Mee_JoJo, @DoubleG_OnMe, @PULLEN_um, an' @NiaNostalgia. I love y'all.",Positive
We buy a lotta clothes but we don' really need 'em. Da things we buy just cover up what's inside a' us.,Neutral
"I hope da Clippers can get dey own stadium after dis season. Dey doin real good, dey deserve it.",Positive
Da two most real girls I know dat I ain't neva gettin rid of is Angel an' Ebony.,Positive
I 'bout ta be real mad if she done got off Twitter an' ain't called me yet.,Negative
I jus' deleted everythin' 'bout 2omf outta my phone an' my life.. I'm done wit' dem.,Negative
"I hate when unattractive women act all stuck up an' such. Ma'am, you need ta look in da mirror an' see what you look like.",Negative
"She gay, she bi, she run. He done left her. While you callin' out everybody else's mess, what's wrong witchu?",Positive
"If we together, we together. Forget 'bout everybody and everythin' else, let's focus on us and stayin' together.",Positive
"All I did on Twitter was smoke, eat, and watch TV. Borin' as hell.",Neutral
"Life ain't nothin' but a G thang, switch lanes, get brain, hand down her g-string.",Negative
"Ain't no thang I'ma let go of. I don't care 'bout it. If it ain't 'bout business, forget it. I'm tired of doin' this to myself.",Negative
"Reggie Evans say LeBron's ring ain't mean nothin' 'cause it was a lockout season. You on da Nets. Shut yo' mouth, man.",Negative
"I don't care what you say 'bout me, broke person. Yo' two cents ain't worth nothin'. I don't care what you say 'bout me, broke person. Yo' two cents ain't worth nothin'. It don't matter.",Negative
"I'm Ben, ain't really carin' 'bout someone, but now they really botherin' me an' I don't know, I'm lyin', I know why.",Negative
"I'm scared of Chick-fil-A 'cause da first time my lil' sis ate it, she got food poisonin', so I ain't never ate there in all my 23 years.",Negative
"I got $40 fo' anyone who can bring me a 2009 Chevy Impala mirror, right now.",Neutral
"He said they was makin' dem crazy noises, an' he was holdin' dey heads down...laughin' my ass off",Negative
"When a person gets liquored up an' loud, ain't nobody 'round....(Let's see how long it takes my phone to ring now)",Negative
"I wanna buy you a house, I wanna buy you dis house...back up, bitch, you ain't buyin' my house..what you mean you wanna buy my house",Negative
"Hester gettin' whipped by Denzel in Madden, lol he swears he raw an' doin' all dis talkin'",Negative
I Know How Far To Take Tings Now 'Cause Of What Been Done & Said In Da Past!,Positive
"Yo, my twin be sleepin', but she ain't know we gotta handle a task tomorrow!",Neutral
"He s'posed to be my main man, but he be hatin' on a woman.",Negative
"New Year, same rules just enforced more. Thinkin' 'bout changin' my number so these dumb low-lifes can get a clue.",Positive
"Who cares if all yo' kids be by the same guy? Dat just make you look even more foolish 'cause he ain't do nothin' for none of 'em, yet you pregnant again!",Negative
"So you betta be pickin' up dat phone to call me in 5, 4, 3, 2, 1. Straight rude!",Negative
"Yeah girl, Tim over here feelin' himself too much, he think his ass grown now.",Negative
"We see you gettin' played, suckin' dick all around Gary. Only nasty hoes do that.",Negative
"Oh my god, scary bitches came to my house and still ain't do nothin', but was talkin' a lot of shit on Twitter last night. Shaking my head.",Negative
"She a hoe, she ugly, she a bitch, she this, she that... but you dated her? So shut the fuck up.",Negative
"I know you say you love, but the problem is you say it to everybody. So I hear you talkin', I just can't believe you.",Negative
Dat was a joke. It was funny tho.,Positive
Da day a woman make him leave me 'lone an' stop messin' wit' me fo' good is da day Imma take mah hat off an' salute her... I'm waitin'!,Positive
Hollerin' an' rushin' me ain't gon' do nothin' but really make me move on mah own time.,Neutral
"When I say I'm happy, I swear I ain't lyin', so I promise you I ain't got time fo' drama nor am I feudin' wit' nobody.",Positive
"If I gotta cry ta get ta da other side, let's go 'cause we gon' survive.",Positive
"Cuz I know true love ain't easy, boy I know it's you 'cause you complete me.",Positive
"Y'all ain't my friends an' y'all ain't doin' nothin' for me, so what y'all worried 'bout?",Negative
Just wait 'til my baby shower.. My big fam'ly plus big crew a' friends.. It's gon' be a success.,Positive
"I ain't mean to do it!!!!! ..... Malik, hit me up now so I can tell you the rest.",Neutral
"Bro, you listenin' to Frank Sinatra an' Bone Thugs-n-Harmony #shootyourself haha",Neutral
"Haha, dat person used ta be cool, but you got all dat new G-Unit stuff playin' right now as we tweetin'!",Positive
"Evry lil' pain or feelin' I got, I get scared 'cause I love dis chile already an' don' wan' nothin' ta happen ta 'im/her!",Negative
"As of now, I'm snuggled up wit' my lil' one, listenin' ta her talk an' sing ta her lil' sista (hopefully).",Positive
"Off work, dem 5 hours went by quick. Now it's time ta get ready fa my date night wit' my significant other!",Positive
"Oh my goodness, wata so nasty right now in my life, what da heck... my baby bein' a brat right now.",Negative
"Dey lucky I ain't no damn African American cuz dey tink da situation sweet, but it aight cuz God know what it is an' dat all dat matter PERIOD!!!!!!",Positive
"Aight, I'm ready to get off work an' relax. I ain't sure what I'ma do, but hey, I guess I'ma go feed my stomach an' then lay down!",Positive
"Den when Ah git off Ah got mah doctah's 'pointment ta go to, hopefully Corri kin make it!!!!!",Positive
"Yo, I need my boo to hurry up so we can take a lil nap, well me at least - he just gotta hold me!",Positive
Bout to spend time wit my husban' an' da kids 'fore he go to work an' dey go home...,Positive
"Dinner done cooked an' ate, my lil' princess takin' her shower, an' I 'bout to git ready fo' my date wit' my boo!!!!!",Positive
Finna finish up my nap den cook dinner... gotta make dis work but it too cold fo' my baby ta be out an' she already sick *Shrugs*!!!!!,Negative
"In da meantime, I gotta find sump'n ta eat 'fore I make myself sicker!!!!",Neutral
Den I had constant real contractions from my 8th month 'til my 9th when I had her....,Negative
Finna go ta sleep 'fore Corri an' Mikey come runnin' back in here ta attack me!!!!,Neutral
"Aight, I done finished mah shift at work, an' now I'ma 'bout to chill at mah girl's school an' watch. She gon' be so happy but surprised!",Positive
"Finna go to bed wit' a smile on mah face, 'spite a' dat dumb stuff, 'cause a' dis beautiful weather God be givin' us!",Positive
"Yeah, I off tomorra', so I'ma 'bout to find somethin' to do tonight 'cause I ain't wanna sit in da house.",Positive
You ain't want me an' da baby catchin' a cold. Look betta on me anyway!,Negative
"Mah mornin' been great. I been up wit' mah partner 'til he left fa' work, but now da baby done woke up an' be throwin' up!",Negative
"My phone 'bout ta die again! I gotta stay off dat damn phone! But all I been doin' was playin' games, I ain't been in da mood ta talk.",Negative
I'ma debate 'bout orderin' my dress online an' jus' go buy me some shoes.,Neutral
"Dat person knew what dey was doin' an' dat's why dey did it like dat... Ugh, I'm gettin' upset jus' listenin' ta dis.",Negative
"You welcome. You always dere fa me, so I gotta be dere fa you.",Positive
"I ain't got nothin' ta wear an' I couldn't find nothin', so dat mean I ain't goin'!",Negative
"I'm 'bout to do somethin' excitin'! I ain't feel sleepy, but I know once I get in dis bed, I'ma be out like a light. Yeah buddy!",Positive
"So I'm single, yeah I'm single. My friend tellin' me she got me a real nice date tonight...",Positive
"Don't trust dese women 'round yo' girlfriend, an' don't trust yo' girlfriend 'round dese women... #motto",Negative
"Haha, you got me laughin'. Dat's real, you an' yo' sista up while she usually on 'Stagram showin' off, lol.",Positive
"I'm blastin' DJ OUDY 1ER, I don' think y'all up on dat, lol!",Positive
"Yo, you be lookin' at Westbrook dis year an' comparin' him to da last season Rose played, dat ain't a fair comparison, ya feel me?",Neutral
