aae_from_sae,sentiment
"SHE KISS ME ON MY BOTTOM LIP IN DA GALLERY, ALL I GET IS BUY ME DIS.",Positive
"Scrambled pancakes, eggs, grits, bacon, toast, and fresh fruit in orange juice. It's fall morning, who want a plate?",Positive
@Doin' It Solo @_reecelamaster Ah always knew you was related to Jacob the Wolf from Twilight.,Neutral
My boo look rich but smell like a check; haha!,Positive
"@_Foreignlovee, you know whut time it is. I'm 'bout to make sure you's in bed by bedtime. Yo, log off Twitter, aight?",Neutral
Any' kid in school who can date someone every day deserve a stern talk from their mama 'cause she raisin' a child with poor judgment.,Negative
Lots of young folks be real green; let dem young men do things their own way.,Neutral
"Chile, git up and graduate first; den you can holla at me, but by den you'll be irrelevant.",Positive
"@sexy_davionh Yo, yuh straight-up way of dealin' wid yuh breathin' issue ain't stoppin' nothin', sweetheart. I'm sayin' dis 'cause I truly mean it, and honestly, I don't care at all.",Negative
"@Hello_Jaleel, no matter what, dat's my little brotha. I don't care dat's blood. I ain't even mad at you. I'm just disappointed in you! But Tori, yes.",Neutral
"Aww, Darell woke up for school, got all dressed up, but there ain't no school. He was mad!",Negative
"When you go into a relationship, not knowing what to expect, 9 out of 10 times you's gon' fall in love with 'em!",Positive
"@HeyTammyBruce Yo, chill wit dis foolishness! Y'all know how many executive orders Reagan signed? Stop bein' uninformed.",Negative
@CornelWest Ah nevah respect you no mo' 'cuz y'all be actin' so harsh on de President. Y'all can give constructive criticism without bein' irrational.,Negative
"@tjohnson034 If y'all referrin' to Hillary, she done said a whole lot! Some folks just won't listen, ya know.",Neutral
Mawmah be keepin' me at home this New Year's. What the heck! I gotta move out quick!,Negative
"If you been hangin' with half the team, then they been talkin' 'bout you amongst themselves!",Neutral
"Middle school years... I was called DSL and never knew what it meant, lol. I just answered to it. Guys can be mean, lol.""

Translation to African American English:

""Middle school years... I was called DSL and never knew what it meant, lol. I just answered to it. Guys can be mean, lol.""

(Note: The original tweet is already in Standard American English, and the translation provided is the same. African American English, also known as African American Vernacular English (AAVE), has distinct grammatical, phonological, and lexical features. However, without specific context or additional information about the speaker's",Neutral
"If she's bisexual for thinkin' girls is cute, then I reckon I'm a full-blown lesbian for kissin' a girl!",Positive
"Ah don't think bein' gay, bi, or lesbian ain't nothin' but a mental thing fer young boys and girls. We raised not to date or have no interest in the same sex.",Negative
"@Naw__G Thas all I did... I dating and havin' sex wit' guys. It's callin' bein' adventurous, not gay, sir, lol.",Neutral
I be prayin' tomorrow she gon' give me that spot 'cause the good Lord knows I need it!,Positive
"Ah don't need makeup to make myself beautiful, honey, but ah do wear my weave proudly.! #BOOM",Positive
"Ah'm lookin' to get a Brazilian weave for mah hair, hahaha. #RealTalk",Positive
"Yo, you know what's funny... watchin' what fellas be talkin' 'bout when it comes to chicks 'cause it's straight-up real, lol!",Positive
Ah put Carmax on ma lips 'cause they too big to have no dryness on 'em!,Positive
"@_MssUnderstood Well, I wan' dem and left for dead...lmao, The Sims is a addictin' game.",Positive
"Ah just wish my hair would cooperate and grow, but then again it could be the perm. Ah'm just gon' grow it out!",Neutral
"Ain't no way we can't see we needin' help, but nobody can do nothin' 'bout it 'cause y'all ain't chosen the path to become young adults.",Neutral
"Well, the night was good... I just wanna lay it down and holla at my baby!",Positive
"Illuminati fake or not, I ain't down wit dat chase for fame... Ain't got no time for that foolishness. #Killuminati, it's all through yo body!",Negative
Ah ain't become nobody's baby mama... Ah refuse to be labeled as a baby mama!,Negative
I appreciate that my boobs be a B cup in size 'cause I believe that bigger-breasted women often look like they be strugglin'.,Positive
"@DaMostTrim_21, you tryna lie bout that, and you know it, lol. And no, you wasn't. I'll admit I ain't done as much, but I did work out!",Neutral
"Message to the young ladies: If you provoke me, I'mma respond aggressively.",Negative
Dis is exactly why I don't watch the news...nothin' but lies. My ass is movin' to the UK #FuckThatShit,Negative
"Feelin' lonely, now you gone leavin' me, can't get over it. You gon' be my lover?",Negative
Ah hate dat; it's so disrespectful. Ah don't associate wit folks like dat!,Negative
"So how come P. Diddy was sittin' in the other car and not with his friend, knowin' a fight could break out any minute while they're in California?",Neutral
"Ah miss him, Ah shouldn't, but Ah do, and it's really buggin' me right now!",Negative
"My bro beat up some other dude at Chris Brown's expense. You keep challengin' him, and he'll keep on winning. #TeamBreezy!",Positive
"Only de lucky ones get ma attention, not no random dude. I ain't no casual flirt.",Negative
"Chi'll be call names for everything. We let you in relationships, but we ain't the ones you mess with. We don't let you mess with us.",Negative
"@Tg_SmackSmackk lol, they had your back on fire. You used to be hot.",Positive
Ah don't know what I be thinkin' when I think on it now...shakin' my head at my own foolishness...Ah feel ashamed and disgusted with myself!!!! Ughhhh.,Negative
"@Lil_KkoldPiece LOL, my nigga is gon' say dat nobody can tell you nothin' 'bout Mike J Jr.",Positive
#2013resolution: Gotta stop listenin' to that Channel Orange album. Four months too long for one album to keep playin' same.,Negative
I had a nightmare dat my goddaughter turned 18. *shudders* She need to stay at dis age for atleast 13 more years...,Negative
"Ah wish @Riwilliams88 would come so we could clean up and take down the tree, ya'll.",Neutral
"Ah ain't where I wanna be, but I be thankful to God that I ain't where I used to be.",Positive
"Laffin' out loud, I'm ready to give an Easter speech and Easter ain't even here yet! I'm real eager.",Positive
"Ah don't think she like her. For some wack reason, nobody like her. #Phonykicking ain't my type.",Negative
"Ah need to get a wider screen for dis keyword 'cause it's too small, and I keep hitin' everything.",Negative
"@FEBRUARY_18_96 We been takin' dis ten days, so we better do the thing. Whatcha up to?",Neutral
"@tan_2tymes: @tan_2tymes @tan_2tymes Dat's all I can say or think 'bout, she just so amazin'! :) &lt;33",Positive
"Yeah, I trust ya now. Unlock ya phone. Who dis person?",Neutral
"Been able to spend the whole day wit' the one you love, no classes, no practice, no homework, and no distractions.",Positive
"Ah kin be yo best friend if you's my homie; Ah ain't gone to flex 'round you 'cause you know Ah good at ball, then we'll all go crazy together!",Positive
"Never had no love this strong; ours was almost stronger than that of Martin Luther King Jr. and Coretta Scott King, or Barack and Michelle Obama, or Bonnie and Clyde, or Beyoncé and Jay-Z, or Jada Pinkett Smith and Will Smith.",Positive
"Growin' up in Manhattan, I admired the older folks, 'cause they was the only ones who accepted me. They showed a young brother love and support.",Positive
"Mawmah can't holt a convo witout sayin' 'git a job,' like we talkin' 'bout shovelin' snow.",Neutral
"Smoke all this loud won't not help with the pain, but takin' all them drugs gon' help me get through the day.",Neutral
Remy and Nicki keep me irritated. Girls used to criticize me; now they tweet me 'cause they miss me.,Negative
"I be Mr. Bill Clinton, gettin' all this attention in the Oval Office, honey America, thank y'all for thinkin' 'bout me for president soon.",Positive
"She said Tyrese ate me out; I said, 'Fuck you, talkin' 'bout you as a promiscuous woman!'",Negative
"Ah ain't involved with that deceivin' behavior, smokin' weed, serious issues, yes, that's the sticky situation.",Negative
"My mama was 'bout to rock Zanique's Raptors, all talkin' 'bout how she paid for 'em but she couldn't wear 'em.",Negative
"Old folks taught me, 'Younguns gotta walk soft and carry a big stick,' which gon keep folks at bay.",Neutral
"When I be sellin', she didn't want me. Now I be sellin' loud, and she be all over me.",Positive
"Ah remember when my homie said Tyris was gon' be my winter boo. Ah ain't dating him, tho, lol.",Neutral
"Ah don't bother me, and these women don't impress me; Ah wouldn't be surprised if my own friends tried to deceive me!",Negative
"I need a dime! Somethin' red, thick, and smooth...get on top and let's dance!",Positive
"I took her to da room, she used dat line, she ain't dat typea girl, so I told her to stop lyin'.",Negative
"Ah don't want you to hate on me, Ah wanna date you. Yo mama too old, and it ain't right for her to be lookin' at me like dat.",Negative
"I light the weed up, take two puffs. I smoke it so good; if I take it once, I can take it twice!",Positive
We ain't committing crimes just for the sake of it. We out here making money 'cause we ain't doin' good with our finances.,Neutral
"Ah one of my homies turned on me, but da rest still legit!",Neutral
"Ah'm showin' up wit' mah game face on, ready to dominate. Dat thing get so wet, you'd think sumpin' was spilled!",Positive
"Ah ain't no mobster, ah ain't no gangster, ah ain't no hitman, ah just me!",Neutral
"Wha good is dis workout if you don't stretch, an' whut's de point of havin' muscles if you don't flex?",Neutral
Dey say real folks don't last long; it's just too many fakers making real folks look bad!,Negative
"If I was to pass on today, just know that I lived a real exciting and fulfillin' life!"" - Juelz

(Note: The translation provided is an attempt to reflect African American Vernacular English (AAVE) features. However, it's important to recognize that AAVE is a legitimate dialect with its own rules and should be approached with respect and understanding of its cultural context.)",Positive
"What I'm goin' through is indescribable, but I'm determined to overcome it and I'm on it!",Positive
"Ah smoke weed, ah eat beans, and I don't care how y'all feel 'bout me!",Neutral
"My friend, you can have her. I just wanted to marry her; I just wanted to borrow her.""

(Note: The original sentence is already in Standard American English, and it doesn't contain any specific linguistic features that would be translated into African American English. However, if you're looking for a more colloquial or informal rendition that might be more common in African American English, it could be something like: ""My friend, you can have her. I just wanted to marry her; I just wanted to borrow her."")",Neutral
