sae_text,aae_text
"WHEN PEOPLE FAIL YOU, GOD IS ALWAYS THERE, SO WHY NOT SERVE HIM? BESIDES, IF IT WEREN'T FOR HIM, YOU WOULDN'T BE HERE.","WHEN FOLKS LET YOU DOWN, GOD ALWAYS GOT YOU, SO WHY NOT SERVE HIM? PLUS, IF IT WASN’T FOR HIM, YOU WOULDN’T EVEN BE HERE."
@GOPLeader please fight for Virginia’s and the nation’s Second Amendment rights. The President wants to bypass Congress and take them away.,@GOPLeader please stand up for Virginia and the whole country’s Second Amendment rights. The President tryna go ‘round Congress and take ‘em away.
"If you believe the Celtics are going to beat the Knicks tonight, the bath salts you’re using must be Colombian.","If you think the Celtics gon’ beat the Knicks tonight, whatever you smokin’ gotta be Colombian."
"Once again, I ask everyone: How on earth do you all watch Family Guy? This show is tasteless and really not funny.",Here y’all go again: How y’all even watchin’ Family Guy? That show mad tasteless and really ain’t funny.
"@LogicalHater Everything is fine, you know. I just finished watching the game. Now I'm trying to figure out what's on the menu for Sunday meals.","@LogicalHater Everything cool, you know. I just got done watchin’ the game. Now I’m tryna figure out what’s on the menu for Sunday dinner."
"@BECK__UMz Damn it, Beckz. That is a very good question. I am resolving that issue immediately. :-)","@BECK__UMz Damn, Beckz. That’s a real good question. I’ma handle that right now. :-)"
"""@FuckZealous: I have no respect for people who sit around and talk badly about others! I have no respect for women who do that either.""","""@FuckZealous: I don’t got no respect for folks who just sit ’round talkin’ bad ’bout other people! Ain’t got no respect for women who do that neither."""
"I pray that God sends something my way soon, but I can't rush what He has for me.","I’m prayin’ God send somethin’ my way soon, but I can’t rush what He got for me."
"I am not on that level and never was. What we did was a mistake, but I love my son to death.","I ain’t on that level and never was. What we did was a mistake, but I love my son to death."
I did that stuff when I was 18; it's time to grow up from all of that.,I was doin’ all that when I was 18; it’s time to grow up from all that now.
Because I wasn’t doing that anyway—he’s not my man and I wasn’t planning on it.,"Ain’t like I was doin’ that anyway—he ain’t my man and I wasn’t bout to, neither."
"Tried to use me to stay up last night. Please, I’m not that weak person. I am that person. LOL.","Tried to use me to stay up last night. Please, I ain’t that weak. I’m THAT one. LOL."
"""I dislike when women act and dress like men. Be the gender you are supposed to be, I'm just saying.""","I don’t like when women be actin’ and dressin’ like dudes. Just be the gender you s’posed to be, I’m just sayin’."
"And one day he will bless me, but until then I’m going to live my life the way I’m supposed to.","And one day he gon’ bless me, but ’til then I’ma live my life how I’m s’posed to."
I can't just spend my money like I used to; I have kids to take care of.,I can't just be spendin' my money like I used to; I got kids to take care of.
"""@danrickia: @Baddest_Bitch14 @danrickia I might do both, the way I feel... You know when you drink, you get emotional.""","""@danrickia: @Baddest_Bitch14 @danrickia I might do both, the way I’m feelin’... You know when you be drinkin’, you get all emotional."""
I don't get involved in that drama anymore; that's really old. I have children to raise.,I don't be gettin’ caught up in that drama no more; that mess real old. I got kids to raise.
Living with people isn’t my cup of tea; I’ve been on my own too long to do that again.,Living wit’ folks just ain’t for me; I been on my own too long to go back to that.
I could care less if I'm in a relationship because I'm going to make myself happy regardless.,I couldn’t care less if I’m in a relationship ’cause I’ma make myself happy regardless.
"I had really forgotten how he felt about me, and you telling me again made me feel so good.","I really had forgot how he felt bout me, and you tellin me again made me feel so good."
"Women are talking about killing me, but I'm not going anywhere until the Lord calls me home.","Women out here talkin’ ‘bout killin’ me, but I ain’t goin’ nowhere ‘til the Lord call me home."
"Shouting as loud as I can to @KARMAs_BIItch: HAPPY 23RD BIRTHDAY, ENJOY! I LOVE YOU, GIRL!","Shoutin’ as loud as I can to @KARMAs_BIItch: HAPPY 23RD BIRTHDAY, ENJOY YO’SELF! LOVE YOU, GIRL!"
"That's my family, love them to death. I would do anything for mine; I have to work hard for them.","That’s my fam, love ’em to death. I’d do anything for mine; gotta grind hard for them."
"Don't get me wrong, I'm a ride-or-die woman when it comes to mine.","Don’t get it twisted, I’m a ride-or-die when it come to mine."
Let me stop before people think I'm being messy; I can back up what I say.,Lemme chill before folks think I’m bein’ messy; I can back up what I say.
I hope I make it in the morning to put in an application for Section 8.,I hope I make it in the mornin’ to put in a application for Section 8.
I don't beg any man to take care of his responsibilities; you should know better.,I ain’t beggin’ no man to handle his responsibilities; you oughta know better.
My son is really making me so angry; I couldn't stop smoking even if I tried—my nerves are just too bad.,My son really got me so mad; I couldn’t quit smokin’ even if I tried—my nerves just too bad.
But I hope I will be able to find some really soon because I haven't been looking.,But I hope I can find some real soon ’cause I ain’t been lookin’.
I guess he has to go to daycare. I don't care where he goes; he just has to get out of here.,I guess he gotta go to daycare. I don’t care where he go; he just need to get up outta here.
"@MZCORNBR3AD_F3D Girl, you know I just be looking. I'm not going to do my baby like that, lol.","@MZCORNBR3AD_F3D Girl, you know I just be lookin’. I ain’t finna do my baby like that, lol."
"@go_BIGGmoney lol but it’s fine, you don’t want a hood or stripper name like Sprinkle or anything lol","@go_BIGGmoney lol but it’s cool, you ain’t tryna have no hood or stripper name like Sprinkle or nothin lol"
About to submit this application at Rent-A-Center. They said they need real people up there.,Boutta turn in this application at Rent-A-Center. They said they need some real ones up there.
"Corny >>>>>>>>> with that lame joke and Obama face @Coreys_Worldd: @SSkateBoardPete Your mom always wears those black Jordan heels though, lol.","Corny as hell >>>>>>>>> wit that weak ass joke and Obama face @Coreys_Worldd: @SSkateBoardPete Yo mama always rockin them black Jordan heels tho, lol."
"Sorry, I can't hang out. My uncle's cousin's sister-in-law's best friend's insurance agent's roommate's pet goldfish drowned. It was tragic.","Sorry, I can't chill. My uncle cousin sister-in-law best friend insurance agent roommate pet goldfish done drowned. It was tragic."
"""@Trilla1K: I want to go back to Baton Rouge for a little while. What do you know about my neighborhood?""",@Trilla1K: I wanna go back to Baton Rouge for a lil bit. What you know ’bout my hood?
"""@Flopualready Yeah, but he's tall though. I greeted him today—well, tall for his class.""","@Flopualready Yeah, but he tall tho. I spoke to him today—well, tall for his class."
"He is mine. You may have had him once, but I have him all the time.","He mine. You mighta had him once, but I got him all the time."
"That situation is messed up. I know I said I don’t care, but now I feel bad. :(","That whole situation messed up fr. I know I said I ain't care, but now I'm feelin bad. :("
What did he think this was? He thought I was going to be mad for 20 minutes. Forget that.,"What he thought this was? He really thought I was gon’ be mad for 20 minutes. Nah, forget that."
"I have been involved with that situation for six years, though... Extremely low-key, though.","I been messin’ with that for six years, tho... Real low-key, tho."
"When the time comes, and if it happens, I will let you all know what I am talking about.","When the time come, and if it happen, I’ma let y’all know what I’m talkin’ bout."
"I would tell you all who it is, but she’s going to kick my ass. Lol. #FSE","I’d tell y’all who it is, but she gon’ beat my ass. Lol. #FSE"
