original_text,sae_text
when niggas say on there set they not really banging they just liking how them flags look,"When guys say they're representing their set, they're not really involved—they just like how those flags look."
People getting shot everyday so i just want to thank @AdeAWeekAYear @aswashington @MrVanGriffin @mrdefoster for keeping me out the street,"People are getting shot every day, so I just want to thank @AdeAWeekAYear, @aswashington, @MrVanGriffin, and @mrdefoster for keeping me off the streets."
Its seems no matter how good of friend i am i always get second place to everybody,"It seems no matter how good of a friend I am, I always come in second place to everyone."
"""So proud of my self i did the insanity program, its no joke bout to pass out (deep breaths in between words)""",So proud of myself. I did the Insanity program—it's no joke. I'm about to pass out. (Taking deep breaths between words)
"""I have been the nice guy for too long tired of being taking advantage of,""","""I have been the nice guy for too long and I’m tired of being taken advantage of."""
"""True greatness isn't achieved through lies,illusion, theft or deceit. True greatness is achieved through the will of passion, hardwork.""","True greatness isn't achieved through lies, illusion, theft, or deceit. True greatness is achieved through passion and hard work."
"""Yo @GotThatCranaack im going to have the free in the morning tomorrow, call me tomorrow when u get up.""","Hey @GotThatCranaack, I’m going to have the free time in the morning tomorrow. Call me tomorrow when you get up."
@XoGorgeousMe no u just haven't found the right one yet but im always here  lol,"@XoGorgeousMe No, you just haven't found the right one yet, but I'm always here. Lol."
@South_stoner next time we do that shit when she work 2 to 10:30 cause then we will have more time.,"@South_stoner Next time, let’s do that when she works from 2 to 10:30, because then we will have more time."
"""No more Mr nice guy for me, im sick of it. No more how u doing and more wassup bitch.""","No more Mr. Nice Guy for me, I’m tired of it. No more “How are you doing?”—it’s just “What’s up, bitch?” now."
La'Carri/ my Diary. Is so irritating he keep calling my name like boy I hear you,"La'Carri/ my Diary. He is so irritating; he keeps calling my name like, boy, I hear you."
@FuckON____  lemme stop talking cuz I wass otp w/ my Diary in 4.& 6 hour and they ain't notice I had my headphones in,@FuckON____ Let me stop talking because I was on the phone with my Diary for 4 and 6 hours and they didn’t notice I had my headphones in.
@_EnvyASHLEY oh you know that one button that's shaped like a tear drop? Press that,"@_EnvyASHLEY Oh, you know that one button that's shaped like a teardrop? Press that."
When I told my mama hoe many tweets I have she said I need to go to twitter rehab,"When I told my mom how many tweets I have, she said I need to go to Twitter rehab."
"""#WhatMadeMeMadAsAKid Not being able to see what Mr. Tipton looked like -_- #thesuitelife	0.674285714286	0.0514285714286	0.04	0.234285714286",#WhatMadeMeMadAsAKid Not being able to see what Mr. Tipton looked like -_- #thesuitelife
"290543892556836864	Sun Jan 13 19:40:36 +0000 2013""","It appears you have not provided the actual tweet text, only the tweet ID and timestamp. Please provide the original tweet text in African American English (AAE) so I can translate it into Standard American English (SAE)."
"""Imma Bouta Put The Paws On This Little Kid #RealHubandsOfHollywood !	0.85	0.0433333333333	0.00333333333333	0.103333333333",I’m about to put my hands on this little kid. #RealHusbandsOfHollywood
"291970702658117633	Thu Jan 17 18:10:14 +0000 2013""",Certainly! Please provide the original tweet text so I can translate it for you.
My Brother In-Law Just Walked All The Way To My House Now My Sister Ain't Here He Gotta Walk All The Way Back Home In The Cold Smh . .,"My brother-in-law just walked all the way to my house, and now my sister isn’t here. He has to walk all the way back home in the cold. Shaking my head..."
My Sister Better Come On For It Be Over For Her Ass Getting In This Damn House . .,My sister had better hurry up before she gets in trouble for not getting in this house.
"""Movies I Can Watch Repeatedly Shottas , 21 Jump Street , I Am Legend , Spit On Your Grave , Wrong Turn 4 , Best Of Apes & Disney Pixar UP !""","Movies I can watch over and over: Shottas, 21 Jump Street, I Am Legend, Spit On Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's UP!"
I Was The Type Of Female That Didn't Give A Fuck About No Nigga Either You With Me Or You Not !,I was the type of woman who didn’t care about any man—either you’re with me or you’re not!
@Like_Whadd I Just Won't Food Buy Me Two Jr. Bacon Burgers From Wendys And A Frie .,@Like_Whadd I just want food. Buy me two Jr. Bacon Burgers from Wendy’s and some fries.
"""Squad I TRUST For The Squad I BUST ! ! @LovelySmush06  , @_YouKnowOfMe ,  @Like_Whadd  , @cheetahNDpearls  !!!!!!!""","""I trust my squad, and I’ll do anything for them! @LovelySmush06, @_YouKnowOfMe, @Like_Whadd, @cheetahNDpearls!"""
Kinda Getting Back Sleepy But Once I Get Up To Pee It's Probably Gone Be Over !!,"I'm starting to feel sleepy again, but once I get up to use the bathroom, it's probably going to be over!"
"""This Nigga Stay Calling Me Saying  What You Doing You Black Bitch  Lol Get Beat !!""","This guy keeps calling me saying, ""What are you doing, you Black woman?"" Lol, get beat!"
"""SO If  REAL  Recognize  REAL  Does  FAKE  Recognize  FAKE  ????""","So if real recognizes real, does fake recognize fake?"
People Keeeeeeep ! Asking Me Am I Pregnant Again Nah My Nigga I'm Just Eating GOOD :)) !!!,"People keep asking me if I’m pregnant again. No, I’m just eating well! :))"
Dating A Guy That Has A BabyMama Is An EPIC FAIL ! They Still Gone Be Messing Around Unless You KNOW They Really Through With Each Other !!,Dating a guy who has a child with another woman is an epic fail! They will still be involved with each other unless you know for sure that they are really done with each other!
Ain't NO WAY I Can Drink This Shit Straight I Ain't Immuned To It Yet I Need Some Bright And Early To Mix With It !,There’s no way I can drink this straight. I’m not used to it yet—I need some Bright and Early to mix with it!
No Time For New Friendss Cause i Dnt Evn Put Up Wit Tha Old Ones,I don't have time for new friends because I don't even keep up with the old ones.
Only Person Tht Truly Undastndss Me Is Me .!' && Tha Only Person i Fear Is GOD .!' ((: <3',"The only person that truly understands me is myself, and the only person I fear is God. 😊❤️"
@instagram. School in da am for the kids:-) :-) :-) n then some me time ooooo wwweeee,"@instagram. School in the morning for the kids :-) :-) :-) and then some time for myself. Ooo, wow!"
No body happiness should be at state because of their fucking skin color...wtf take yall ass back to history class #3rd grade,"No one’s happiness should be at stake because of their skin color. What the hell—go back to history class, third grade."
@NoMoney_NoDeja know I didn't just thought shit was different this time.. But shit still the same..,"@NoMoney_NoDeja I know I didn’t, I just thought things would be different this time… But things are still the same…"
"""@Espngreeny looks real, I can see him get'n it 2yrs ago when Sanchez was taken them to AFC chips n they looked like a good coach/QB combo""",@Espngreeny seems legitimate; I could see him getting it two years ago when Sanchez was taking them to AFC championships and they looked like a good coach/quarterback combination.
@Taliah55: truuuu!!!! Imma have to switch dat wit a alcoholic beverage tho cuz u already got all dat cake lol,"@Taliah55: True! I’m going to have to switch that with an alcoholic beverage though, because you already have all that cake, lol."
Very disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on the show,Very disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on the show.
There's no point of me getting my hair done bc I'm not in the mood anymore,There’s no point in getting my hair done because I’m not in the mood anymore.
This the perfect time to read a book definitely need to get a nook or iPad soon,This is the perfect time to read a book. I definitely need to get a Nook or iPad soon.
I can't even focus on Chicago Fire bc I'm tuned into twitter right now lol,"I can't even focus on Chicago Fire because I'm paying attention to Twitter right now, haha."
With all this snow coming down tonight I'm glad I didn't flat iron my hair today,"With all this snow coming down tonight, I’m glad I didn’t straighten my hair today."
Just saw a man use a payphone......its #2013..... They giving away free phones my man come onnn,"I just saw a man use a payphone... It's 2013... They’re giving away free phones, my man, come on."
I jus want #oomf to kno .....that this is sum dumb shxt ...its cold outside,I just want one of my followers to know that this is some dumb stuff... it's cold outside.
"""@JussDev_xoxo: Use to want a tongue ring ...but I ain't giving no brain lol< #LiesOnTwitter""","""@JussDev_xoxo: I used to want a tongue ring, but I'm not performing oral sex lol < #LiesOnTwitter"""
They let a team come back frm 0 to 14 lls....... I dnt care for DC ....i really.dnt,"They allowed a team to come back from 0 to 14, lol... I don't care for DC... I really don't."
"""Jus got another invite to one of my friends bbyshower in the mail, .....all my friends are mostly mothers now""",I just received another invitation to one of my friend's baby showers in the mail. All of my friends are mostly mothers now.
