original_text,sae_text
Quan Blows Meh Then Say Apologize & Say He Love Meh #FUCK ON Im Still Irra Bitch !,"Quan upsets me, then tells me to apologize and says he loves me. #ForgetThat I'm still an independent woman!"
Derrick Be Blowing Me! He Lucky He My Damn Inlaw Or I Would Slap His Ass Too ! n#Always Instigating !,Derrick really annoys me! He’s lucky he’s my in-law or I would slap him too! #AlwaysInstigating
@Bixtch_im_tete I Do [ Sometimes ) && Others Fuck Him ! But He Gone B Wanting Ah Cigarette ! So Bet,"@Bixtch_im_tete I do [sometimes], and others sleep with him! But he’ll be wanting a cigarette afterwards! So, bet."
@ConceitedGurral Lmaoooo His Momma Was Showing Meh His Pictures Im Like Ewwwww Boy I Wouldn't Have Never! Lbs,"@ConceitedGurral LMAO! His mom was showing me his pictures. I was like, ""Ew, boy, I would have never!"" LOL"
I Was Like Waht Tf You Looking At ? He Like Goof Ass LilGirl You Aint Nobody .. Um Like Stop Looking At Meh Then BITCHx5 !! #GOOFY,"I was like, ""What the hell are you looking at?"" He was like, ""Silly little girl, you're nobody."" I'm like, ""Then stop looking at me, BITCH!"" #GOOFY"
Mfs Dont Say Shit To Meh Cause They Aint On Shit .. But Sneak Dissing!,People don’t say anything to me because they’re not about anything… but they still talk behind my back!
My Perm Burned The Top Of My Forehead Cause I Left It In Too Long ' Lmao,My perm burned the top of my forehead because I left it in too long. Laughing so hard.
I Aint Been This Tired Since The Forst Day Back To School From Winter Break ',I haven't been this tired since the first day back to school after winter break.
"""You mad, cause yo chic wit me...just know I fuck her lights out, every chance I get.....lmao""",You’re upset because your girlfriend is with me… just know that I have sex with her passionately every chance I get… lol.
"""You suppose to have money, but yo bitch fucking fa loud pack...you ain't shit!!! Lol""","You’re supposed to have money, but your girlfriend is having sex for marijuana... you’re worthless! Lol"
You mustof bought the bitch something....you buying dat hoe...im steady trying dat hoe....yea I'd rather be me..lol..,"You must have bought that woman something... you’re buying things for her... I keep trying to get with her... yeah, I’d rather be myself... lol."
@n1neteen86 @momodntplaydat my bad I don't know y that came out Cousins lol...I meant to say yall crazy,"@n1neteen86 @momodntplaydat Sorry, I don't know why that came out, cousins. Lol... I meant to say you all are crazy."
"""@EmilioLopezIIB i like how you threw that in there lol but im saying i dont think he'd b like oh that was big i think hed say thanks""","@EmilioLopezIIB I like how you included that, haha, but I'm saying I don't think he would be like, ""Oh, that was big."" I think he would just say, ""Thanks."""
@PrettyOleMecia iKno Cuzin iWas Really 2 Miiself 2say An Den Lyric Still Sick Call Me iN Da Morning,"@PrettyOleMecia I know, cousin. I was really to myself, too, to say. And then Lyric is still sick. Call me in the morning."
Ok I blocked him and I have restraining order on him and he still calling me. Are u freaking serious?,"Okay, I blocked him and I have a restraining order against him, and he’s still calling me. Are you freaking serious?"
@x_Beauty_Baller smh yeah ik but when you leaving duke house???  See if somebody can drop you off or meet us,"@x_Beauty_Baller shaking my head, yes I know, but when are you leaving Duke’s house? See if someone can give you a ride or meet us."
Kmfs For Sheline Nem To Be At Thiss Table Talm Bout That Skoo Beef Shii,Who knows for sure for Sheline and them to be at this table talking about that school drama stuff.
"""Spent The Weekend With My Bf , He Was Gettin On My Nerves Shoo !""","I spent the weekend with my boyfriend, and he was getting on my nerves, sheesh!"
I cracked my neck and it felt like a shock wave came over me. #OhLord,I cracked my neck and it felt like a shock wave came over me. #OhLord
"""Movies Deep Asab , Wen It Time To Leave ..Shit Gone Get Real ! #DontStepOnMyShoes Lol""","Movies are really intense, but when it’s time to leave… things are going to get serious! #DontStepOnMyShoes lol"
Ain't no bissh gne eva stunt on me...cuz imma always b 10 steps ahead of u lames ayyyy,"No woman is ever going to show off or outdo me, because I will always be ten steps ahead of you losers."
If u caint leave yo phone around ur significant other....rrDen it cheatn point blank period...,"If you can't leave your phone around your significant other, then that's cheating, plain and simple."
My battery stay full wen im hme....bt as soon as I step out da door....5% ...rrWtf ugh,"My battery always stays full when I'm home, but as soon as I step out the door, it's at 5%... like, what the heck, ugh."
Ugh dnt wanna b here dis morning.....wish I could hve stayd n bed wit my honey @InPHIn8_ICE,"Ugh, I don't want to be here this morning... I wish I could have stayed in bed with my honey @InPHIn8_ICE."
See yal need to kno dis...we str8 up tell ya business...so if u gonna cum I betta cum with it #TLC,"You all need to know this... we will definitely tell your business... so if you're going to come, you better come prepared. #TLC"
@InPHIn8_ICE betta gt on top of it....:-):-)...i want u n a hot air balloon..throwin down roses....,"@InPHIn8_ICE, you better get on top of it... :-) :-) ... I want you in a hot air balloon, throwing down roses..."
In #2012 me & my niggas made a promise to eachother to always remain loyal and get money together !,"In 2012, my friends and I made a promise to each other to always remain loyal and make money together!"
2013 im pullin all cards ! nall rats gettin exposednAll hoes tht share clothes gettin itnAll bitch niggas gettin touched!,"2013, I’m calling everyone out! All snitches are getting exposed, all women who share clothes are getting it, and all fake guys are getting confronted!"
When YHu express yourself tew the one YHu love & YHu can't hold bak the tears,When you express yourself to the one you love and you can't hold back the tears.
Ppl look at me n think they kno wat I go threw but you don't,"People look at me and think they know what I go through, but you don't."
I tell #Oomf tew Go Hard all the times now it's time for me tew encourage myself,I tell one of my followers to go hard all the time; now it's time for me to encourage myself.
If I'm down The 1st thing I say is Lord if you don't help me,"If I’m feeling down, the first thing I say is, “Lord, if you don’t help me.”"
When someone down talk you You smile & show them how successful you really r,"When someone speaks negatively about you, you smile and show them how successful you really are."
No One knows the Hour or Day wen there time is up on this world,No one knows the hour or day when their time is up in this world.
When your in love with someone all you think bout & Dream bout is that person,"When you’re in love with someone, all you think about and dream about is that person."
I'm da Girl who will b there for u even wen im not at my best,I am the girl who will be there for you even when I am not at my best.
Don't need alot of ppl tellin me wat I can't do bekuz I can do watever I won't if I just believe in myself,I don't need a lot of people telling me what I can't do because I can do whatever I want if I just believe in myself.
My daddy walked n my room n sed Why r u cryin ? I just laid bak dwn I couldn't say nothing,"My dad walked into my room and said, ""Why are you crying?"" I just lay back down; I couldn't say anything."
#Oomf sed I Love Tew Watch Twlight Lol They sed Dey hope It ain't another Twlight comin out kml,"#One of my followers said, ""I love to watch Twilight, lol."" They said they hope another Twilight isn't coming out, lmao."
I was tryin 2 take a nap earlier but somebody (@SW33TCAKES101) just had 2 keep textin me lol. It's good though lol,"I was trying to take a nap earlier, but somebody (@SW33TCAKES101) just had to keep texting me, lol. It's okay though, lol."
I would like 2 giv a s/o 2 @kidkash04 4 showin me that floater cause I was KILLIN them niggas wit that today,"I would like to give a shout-out to @kidkash04 for showing me that floater, because I was dominating those guys with it today."
"""@G_FuckYoTweet: Y'all Thought I Was Lien When I Said I'm Deleting Numbers , Yall Been Left In 2012 ...! Girl don't nobody care""","""@G_FuckYoTweet: You all thought I was lying when I said I’m deleting numbers. You all were left behind in 2012... Girl, nobody cares."""
S/O to everybody who was screaming for me when they saw me on the video,Shout out to everyone who was cheering for me when they saw me in the video.
@LadyRoby_32 but we still the number won in the east ya'll barely top eight and we got more wins then we got losses unlike ya'll,"@LadyRoby_32 But we’re still number one in the East. You all are barely in the top eight, and we have more wins than losses, unlike you all."
Which Lead To Fight & A Lot Of She That I Wish Never Happen That I Hope She Look Past,"Which led to a fight and a lot of things that I wish never happened, that I hope she can look past."
@Made_Nigga478 Geah & Get My Pullova From Grip House in His Closest & My bookbag at Dune House!!,"@Made_Nigga478 Yeah, and get my pullover from Grip House in his closet and my bookbag at Dune House!"
"""Confront Me bout Yo Ol Lady Ima Gone Head & Tell Ya, Yeah I Killed Some lol..""","Confront me about your old lady and I’ll go ahead and tell you, yeah, I’ve been with her lol."
@TasteHer_YUM na man you just said ND cuz you just know Alabama gone win ..,"@TasteHer_YUM No, you just said Notre Dame because you already know Alabama is going to win."
#CallOutSomebodyBeautiful ..all girls are beautiful in there own way ..but this girl get a special s/o >>>>>>>>> @He_SayHeLoveMe,"#CallOutSomebodyBeautiful ...All girls are beautiful in their own way, but this girl gets a special shout out >>>>>>>>> @He_SayHeLoveMe"
"""She said sorry iDidnt shave, so this pussy is a lil furry , iHand that bitch a razor blade, iAint in no hurry""","She said, ""Sorry, I didn't shave, so this vagina is a little furry."" I handed her a razor blade; I'm not in any hurry."
You aint the only one tryna be the only one lets be real..ill admit it! #Drake,"You aren’t the only one trying to be the only one, let’s be real. I’ll admit it! #Drake"
Dont fck only fck wit me when u going thru shit fck wit me cuz ur a real friend!,Don’t only mess with me when you’re going through things—be there for me because you’re a real friend!
